"new_filename","split","scene_slug","original_scene","condition","background","distance","lighting","camera_angle","is_negative","object_count","source_sha256"
"normal_close_wood_015.jpg","val","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","1","FE8A7B3B3EA31B3A09CA83216F0E71A5B46664720AA485D1F8D7A68A6BDB7202"
"normal_close_wood_016.jpg","val","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","3","C0DA50DCDE8181A38E14FE8AF36FB7CBFDF2A9CAD870A8E0D4CC62969FE8F0FF"
"normal_close_wood_017.jpg","val","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","3","E14B43794970B9FCFE9BA2BC2B11763FA7FE85CE278C142BA68ED4A7728AD115"
"supp_dark_background_001.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","2","FA16F716568084CB99CC81D529E39247C182BF4FE6956188209C59F468ADD81B"
"supp_dark_background_002.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","9AFB1BCD0A8DE87B6FA08B58A0F15B77754EC4ADAC54E1505EFCB98809120343"
"supp_dark_background_003.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","2","58AEDE98FA8E82FC34500BDE26DBF339C220822EA2263238DFDB1054DE60FDB1"
"supp_dark_background_004.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","1","21D537748E11030DE663D5CB85DE7463DF2D4C483E303C8086482D6135E48743"
"supp_dark_background_005.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","8347010B5E3310B626BD6BC8DBB9DC9DAF69C212FACDF84267C0B8CCE953DDE0"
"supp_dark_background_006.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","1665609DF78421E4D2474808C13CFFBB312CEDD206B9BD76D59CA9C22BD12160"
"supp_dark_background_007.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","1704141C0A7EB8BF05768DFC7D596EBD0546193CB60CA4765860474FDCFB228E"
"supp_dark_background_008.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","F15D021C3D1F37B21D4575B1FC8C34BE55E667B23995426179A8690BE514CBB5"
"supp_dark_background_009.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","D0FD084E4FE4E7273015FC81CAD3CB28EA2346DEC158E6C4E08998684444FB58"
"supp_dark_background_010.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","4FF3CEF74FB4A0C180B23BBE4D415A13BF003557FC2C46BA9AC51C0E22993657"
"supp_dark_background_011.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","7705F2CDAF63A8B4426AA9B6A2CE11B92859B964BCF7F0E07BC47439A37AFF8A"
"supp_dark_background_012.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","A7AD816E009570CD65EBA27469B0675B7D61D7B02FB3800C675C5F84E59A3FF7"
"supp_dark_background_013.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","3","475D33C4215B7FE8A7A2A9DE89721A8FC42E1DD79F5474788494E5550C8D9EFD"
"supp_dark_background_014.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","36C19A00279B49BFB6EE0763BBFE83395FA5ED80122DDE2BF56D2766C71DCBB7"
"supp_dark_background_015.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","9B5C98B71581CC9F83718E2E2817D60A33F6D7632C4019F9057CAA860D9A9229"
"supp_dark_background_016.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","5D8CBA11CB45112B442ADF424F8AA4736C42652DDDD800FF4EF72A648FAB8674"
"supp_dark_background_017.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","9F329D69953021FEC98C7BAC6D8BF44CB565ABE9B770F21CF45E5CDF647BD578"
"supp_dark_background_018.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","90CA6C1F9E6FF865764D887F0888B66D3404710A470584E13EFBD0132FB029EC"
"supp_dark_background_019.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","5","1C96A02C937153E2598CE3707ED38EEAE95593A9C26A9C4328AC7060F05F74C0"
"supp_dark_background_020.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","2A38E43EFA0B44527C5F68584F840B6E592211CB534180FB423D2FE4BCBF1676"
"supp_dark_background_021.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","FCAD8F74993C81B1C8F58CD8C1D1BBF3E1DBEF8E28F3C6D9AF6556D3FFEE4D48"
"supp_dark_background_022.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","7CBD2E53716558E5D42E2317B4FE1D647AA3DBD4B571EF9310B3B47450771583"
"supp_dark_background_023.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","901A31AE4CE6D7D74E9721081A4A8E330625B48932A31F71C2CEF4B03EC973B0"
"supp_dark_background_024.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","09A05135F4A5AACCD6FEA6FB4529C4A643BCB4AD2CA7295FA4EF5B6A412A4AE2"
"supp_dark_background_025.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","5","2AFBDDFB29B560676AB801B1ABFA9FB036FB3B590837F190008EF1C0263717BE"
"supp_dark_background_026.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","A9557BE98A2D9E979E38D71B98630F720955B4B2DBE15700A11B057A2D7CF116"
"supp_dark_background_027.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","0EEA49917902106578E227AEB5AF03EB802C60535C065CC290380A4D576E25AA"
"supp_dark_background_028.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","FF2521558FB2810EF9982D55D9AB04761ADD230D13E44CED6A2D083AC5B4EF65"
"supp_dark_background_029.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","830A0C78E5FB4829EACBE291C4E01BC2078A0051DEE03D3616BC9AA2BDBC7FFA"
"supp_dark_background_030.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","5","64330FB8F0A55F062B93B6F8562C6E7C31EE4CB498285C40FB114BB33C99943D"
"supp_dark_background_031.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","5","BD0B2EC35BDD961779D0B42EAE7D580DF3F9973B575C447E9856EBE7DC20EA07"
"supp_dark_background_032.jpg","train","supp_dark_background","钢球-黑色背景","dark_background","mixed","mixed","mixed","mixed","0","6","9E61634D9364D2D8008C416D66C41061A6C6B3E4204FF09F02D1DC5DC82FC1BC"
"supp_far_001.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","1","FB38202F066B6481E93650F657439A45FBBC342F0E4178499052C50046D59510"
"supp_far_002.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","1","98E49AAB9AB40ADD04156538A88C394EF81D8FB729D35C322DA5BB54AB43EDA8"
"supp_far_003.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","2","2B4AF38080867059606272CDCC08E70290EF1F712726B90331385FF36DBFDBB3"
"supp_far_004.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","2","2DDC3D74D6F3B8EC0D56116C724DAC9E3B4D6E3DCCC24850C6536389CD39CABA"
"supp_far_005.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","3","F7AC1370FF6C11669CEB9BB1CBE85856369A4B62B8F5889143982C0C7A5F78EA"
"supp_far_006.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","2","927664B8740F80AEDFF9A5AADC67B0D2CBD1ADAB8043E930502726853F70989B"
"supp_far_007.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","3","ED45EA1CD95F454C361D16835EC328080F65BD9A404F1A5565C81A9115AEC14F"
"supp_far_008.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","455AFE228D2E0139C5892BB889F7219AAC5F2E3F692E87E4BB5ECB7DABDC6093"
"supp_far_009.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","15A9CAEB039B6EBFD159D6BE2442AC7CC9D85C19791155B5AC7459E9CDBA1347"
"supp_far_010.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","A031E68A7505616915230FBB452B5EE1A15A9590EC515A89E29FBDA8778886D0"
"supp_far_011.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","845E8D010DE6D4A7D5072FEC557E4BEC81FAD652ABBC882BCC79BE49E036FE40"
"supp_far_012.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","53693F86D8ED8EBF70393F72CFFD2882741DBD6BE6D72DB228B4FCF96F14DD03"
"supp_far_013.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","5","7072799C03D3722368F5D92D99D39D8B8E1E16DA29E6667BBA0A2FDF324EA92F"
"supp_far_014.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","54C4304DF21EF8DDF8D4C5EE61A3385B57ABA36375AA25419E7C71BB022184A3"
"supp_far_015.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","0E1E6FE14E47BBCA6BD74514B72BAFBA6D3BEB91A09255550F89B88CBE2972D9"
"supp_far_016.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","AD67DBDB0F7B0E57C409E5C9270BD585BC54F94146C8283DE6543F9A59F3185F"
"supp_far_017.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","79D08670B8DEB9CF251CF006DFB09F38C315D53D4A707615A2C885582625C457"
"supp_far_018.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","B9C90FC74CB71A36F8EBC70B573CA03696CC137D1F40CD5D8FD88B7C4D5D6801"
"supp_far_019.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","19EFF3DA28B883E6578DFCCF1A8A806C20880FB83E6F9D637A0C1182DA31B7C6"
"supp_far_020.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","454697B44B29B67BE0FC01D44BE1A60BC42D4B1F1E5F0CC1A2A63C90DFFB1518"
"supp_far_021.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","B10972E4E9B86D9DBDC1E041D45E4CE4252E3DAFA3969AE42B933912671AD514"
"supp_far_022.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","A8011E8F19C0BDFE93107A595CFD9A5182B147D73CCAF00845D6324A88586E97"
"supp_far_023.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","5604F76556B68A7C9BA91D13DC08A69D48858579B0E9F8C10F008116A40BDB6C"
"supp_far_024.jpg","train","supp_far","钢球-远距离","far_distance","mixed","far","mixed","mixed","0","6","147D243395E7FA6FEB2180277C21E35B18AB20951BD3570D5511DE137FDA5551"
"supp_highlight_001.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","3","7A4C11EB34E82828B6CAEA2975E1E6CD3F836459425283613777E80C5186C9D5"
"supp_highlight_002.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","2","8EF1AFC39711854C743A051E15EE8436A70CDD47D9E529BFF757E31272257E78"
"supp_highlight_003.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","1","87E9B72650139EDD46BD71FCB54E4E7CD3D70CBE39B5FEB020E0F3AA651052F9"
"supp_highlight_004.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","1","62A2F1D2EF7975D8E5029594A3AE8BDCB5EF6F2B9952B5B8F91250F7207AC0DA"
"supp_highlight_005.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","3","0EC4338824BEAFD9600971D4F845731D5D92EBF6B1FAE01D9B7F49DFB8181058"
"supp_highlight_006.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","3","3C671F928AB5AF242D3E663666B1804CD996780A765EF5D023DD8DDDC637ECAF"
"supp_highlight_007.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","3","8C2FE3E4F4E5C08AB733A0216188D87BC3630DAFFA815D8465B83BC2B6B731B6"
"supp_highlight_008.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","3","9294681B236B13863C0CC9B39EE0553E5956B5BDD18A11D4B3BA2BAA3C349FDF"
"supp_highlight_009.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","6","CD4B126F336458EE1B0A852F2809DC8AF147AB18D18A87B57766008A33674297"
"supp_highlight_010.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","6","C5B3D353F34D7CC900F604B758BBEEDA8C1E9DD4D6127C419EFB716E6E955FC6"
"supp_highlight_011.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","4","7D7EF0A769C7D1D872695329E382ABB3C4B5F0B82EA5009601955FCBECB4D267"
"supp_highlight_012.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","9C7DAD685E53A107BEE30FC364C727CB2D4B9E0C17B14C69C46150E5B19FDD7A"
"supp_highlight_013.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","46F5402698B14437AC4F5487E50D57D62851F3FD9D75EC495BB82BEF5B11B6DB"
"supp_highlight_014.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","1DE443132506DEF24C6320D3BA5CEEE9E42A1E5C969D2135BC9356E1E7AB7773"
"supp_highlight_015.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","2C65E7ADFA5972D57E3A37575827BF8C91F579D7FC53F2AE6FF4E2AA18F34D04"
"supp_highlight_016.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","B22CC6C39634E6E4D26593A43375F0D96E6890364CB6325002297ACC3DF47B48"
"supp_highlight_017.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","011527F136AD042631664CD0657F8BDF85322127F4002FDFD660684ED6E5F7FA"
"supp_highlight_018.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","BF7FEC07240F7C5C166C09A30DD702FAA5F25C10016C6B831AE26E72B21ACCA2"
"supp_highlight_019.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","D91E956D9C9BC2A1A5AC1A77533113B3DD0969E20CBEA1EC3A8547895ABF2452"
"supp_highlight_020.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","314BE037573B79563F52AB48A1267CA7407243EDBAE6955CE5DFE715B6A03DFF"
"supp_highlight_021.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","33B79F85003309DBEDEBFAF8543E9C0367347ACA1660BE683874B729FC1B3563"
"supp_highlight_022.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","AABE945E81DC45B4133841723B55864BF5F2B2D62891354E6F9BC653DE5AC2B4"
"supp_highlight_023.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","7AB295E9EB4BBAE7798A8831CAA745E20CB6254D0210946319ACD41F61D7C967"
"supp_highlight_024.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","E9593A3C6C0ED810127FDB5C825214BA3248F6AAEC687B615A291AC011CD586C"
"supp_highlight_025.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","264185BCDFEC48C4133106419D161ADBBE870D23B6B428B50A19587A96F892D4"
"supp_highlight_026.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","8F7C8D7A5A60D0ED6DDF21C0F34A7A39CE28BBC2383259BBD7B1123065D3932D"
"supp_highlight_027.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","6FD4BD087E30E3AA7E7527D88D32E48775FAD756217225821A93D8339F424A7B"
"supp_highlight_028.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","A6813636975AA192AC39CD03A9EE99F708C7C067AF547B5DD226CF2BB7407841"
"supp_highlight_029.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","EDB21F41BC787D281A3CE228D896F164F4EDCFA60BE70A58DCD40E38533EFB32"
"supp_highlight_030.jpg","train","supp_highlight","钢球-高光","highlight","mixed","mixed","highlight","mixed","0","5","1F1263D36BBA6E7680FE2DD43CD7A106C76CDD069366D43C03652457DBDEAB44"
"supp_negative_001.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","F2F81B945D2DD9EE17586A81A6966FAFE7A37BA025458B1815D5BFBAC13CA468"
"supp_negative_002.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","E9E4EC2A574501D7248C31A78243BF37573281966B948D67804A55F6561E5DB2"
"supp_negative_003.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","FC40D3EBC292D46A26443B469FFDF052FE8565BFAD0AD94BE29ADD184A5AC206"
"supp_negative_004.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","D1EF7B9DBBDB7B7E058C66286EC31878DF492298AA219C0248707158DF5C6BB8"
"supp_negative_005.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","104B0A066917B116E93929D8AF799DCBA4F32F38E17B4DCA3F4702471F36A2CB"
"supp_negative_006.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","7A0DBCAFDF8EF60F7D5BCF3DAEE6C62F2AE99984A6F2E86ED3F75A576EAD151A"
"supp_negative_007.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","8D720D748F2908E7FF273AB54726EDA521AABBDEECDCFCACF0F27815027B09B7"
"supp_negative_008.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","C59E8D590AE0E3B10472B66E2437C714611ACBE5FCDBCDE825E7AD7D675E75EF"
"supp_negative_009.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","E0138EB7B6C34C1F4B375EFD4674D28E5279732469D37049758579A0D069135E"
"supp_negative_010.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","43BDE7803D3DBEF1042EE6A8BFDC6DE56D16107F869235312BE0C9A0CE636C3A"
"supp_negative_011.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","7C1ADB1590367196294DF46B754D495CDF8CB473D5F1C9D1D3E3E5A5B241B208"
"supp_negative_012.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","251E4DA2B112F2FA687CB2878874047F68DA88F74C6EBE50504ABB8FDC949939"
"supp_negative_013.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","433530E9CC99C4AB5C87CBC21C5C7F32F317EC527061E7908DCADDF9D815FF0F"
"supp_negative_014.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","A7CA76BAAD07EDF2FC0014FAA93188F9853C8320D0B39A39D18F8E2D54947E57"
"supp_negative_015.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","CC332B60ABDC7FF5FDDFB99EBCAAC7B18CF61973F4A0ACA152CBCAC58AFDCE3A"
"supp_negative_016.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","5A5F3284D752A217D9C42D266229C01B2761769E5D6C7789EB0AA238649A9E83"
"supp_negative_017.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","D72B6CF4AFAF8A2FBDFCD8DBA2B875935FB00864B6EBA806A1E08D7FF2D3FAC2"
"supp_negative_018.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","C95D1499D1AB1A3ACC63078F165519DDC905891CA40C46D282B92A26F2015175"
"supp_negative_019.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","BA3499953F1C0B2A2484F33DB3D0E1371EF2C8E6D6774614313A8F9ECE8C0FE6"
"supp_negative_020.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","5650782FBDCA19C5E49E4451695BBE5A17B4F8F6F2448D3F408413F35E29126D"
"supp_negative_021.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","51BFFE4522791D0AC3E2D098154484D21E7C9457C221FC3FC81CDE703258B5F8"
"supp_negative_022.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","AF812920B739A3158D8451E0BE6398F64E93D1C3C1216D7ADF3F3457CA3C4BAB"
"supp_negative_023.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","55E181F5619130E1C2F3240409207CE5DC3003D176F12C955EC1BC505BB725AE"
"supp_negative_024.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","B8F7216BAC842968A5864CA00C0C4711A2670C69F6E656D9DA159C12C33106D6"
"supp_negative_025.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","0E41DADBFCDC507781F941BBDE52E7962B4714651F983D11E7D23ED72E9BB801"
"supp_negative_026.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","8EB36D72495BA3C83B4F8EFB7F3DA41BF886F66A849C57580C4F149ABE974B8C"
"supp_negative_027.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","19D0A6DDDEC733E14B178300AA4B51135AB0CA9D03E3EBD5D337D3B1BABBF9BC"
"supp_negative_028.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","46277F52EC7A0DB1709B7DAF26963401F7622F3E64E4178E969BBA45833A9F16"
"supp_negative_029.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","959FD8EE21B1E8BF380EBCFE7BC2A0A59902F82B54937FEBF0D595FD7E9EAC28"
"supp_negative_030.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","F451609395D7183DBD41601C8C9E2199B0096AC699D5256C0824BB74840636D7"
"supp_negative_031.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","3C46319F700C7C342A401837A89B557FB35700B56A921D35F45DAE6BB9240405"
"supp_negative_032.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","568E5894EDD4189C5CA4C6D04AF9D76E7FEA1A0F025F36EAAAD4FF4F19909AA1"
"supp_negative_033.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","83607474D299767A229E55226D7AF8EBAE7A84B99E2BAEA986329C3EA5CF5607"
"supp_negative_034.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","EF85B891340EE4C91E08D609647BC62F3540EDEFDEDFCA2A7624571DA9CC6570"
"supp_negative_035.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","759D3A669404C0EE26CC084C2F6462095F450837DF2A35F3236B73475CC2BF98"
"supp_negative_036.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","219A1C0648FB92A406846F4AB2C61C42C5A84154C38DD622A42B6C2A37C0F607"
"supp_negative_037.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","2F472E9B569EEA0E1DFD2EA589941344E8EB920FB88E71006812CD580FF88433"
"supp_negative_038.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","C10DE82B110171023C1653815142AC76B6BFFDAA7ACB3BBFC6BE948BF3F60B33"
"supp_negative_039.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","380EDDC2A139758EE4A520D88C7ABF5FA74B3E60F180DD5A73CF7DDE358B7F58"
"supp_negative_040.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","F4738FD86280E53815780499EF292C4DB4E57FFDF05FC8906074AB77AB23C638"
"supp_negative_041.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","BB4B3157E050AF045E22627A86EDF9AF206E3BFC31ECFD164EB36B9B8AF90C87"
"supp_negative_042.jpg","train","supp_negative","负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","3F8F0452AEA6167B04B7E6CE5505BE10E9D3AE0E872BB1AD31A4AB1C92C6EAC7"
"supp_negative_043.jpg","train","supp_negative","新增困难负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","3C8FAF38D065B29203F04486B34A749B72EF0941644C655AAFCC95BDBA74C6E4"
"supp_negative_044.jpg","train","supp_negative","新增困难负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","7803ACF1290FF2A7DD50541AF1DED7D5DC1FB097CF3EDF7CB2CBAD935E3D241E"
"supp_negative_045.jpg","train","supp_negative","新增困难负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","59BE079A8AA8A474DC9B22192B32B27BDE1B6C747EAADE15B160212FE9F1E123"
"supp_negative_046.jpg","train","supp_negative","新增困难负样本","hard_negative","mixed","mixed","mixed","mixed","1","0","62CBED697316ED637595718342762F469C9BEBD115727C3C1CB1A39FE77E3A8D"
"supp_wire_contact_001.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","F9C21F381827C4579806E346185219D4698BFCA28FC0F0FDB7A80CF61B4672CF"
"supp_wire_contact_002.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","CC35A745B290C407C275FDA0371FDC7FE8C4FA032A4708F36F300E87EC0080C2"
"supp_wire_contact_003.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","DA3AA16FB81D5ADD321E369694C0407345BBCD9CF5081A4D312D7F032FEF9D81"
